Favorite Count,Retweet Count,Tweet Created At,Tweet Text,User Name
0,0,2019-07-31 01:00:07,"@Bakari_Sellers @ewarren Half workforce makes thirty or less. Who is this middle class we suddenly keep hearing about and when did Republican talking points about taxation cross over to Democrats?

I guess you Beltway types wouldn’t appeal to ignorance if it didn’t work!",Brian J. Stamps
1,0,2019-07-31 01:00:07,@ABC @ewarren You’re a strong candidate but this is the wrong move,Unity Is Strength
0,0,2019-07-31 01:00:06,@ewarren You dont have that right either,🌻🌷🌻 Sal🌻🌷🌻
0,0,2019-07-31 01:00:06,"@EHausen14 @PolitiFact @BernieSanders @ewarren How the fuck did Hahnemann close because of Medicare for All if it doesn't exist? 

It's closing because rich ass investors want to build establishments that make them more money than a hospital that poor folks go to.",American Nightmare
1,0,2019-07-31 01:00:06,@AprilDRyan @CNN Elizabeth Warren @ewarren came to win.  #DemocratForPresident,Eric Lipson #BlueWave2020
33,12,2019-07-31 01:00:05,"@BernieSanders @ewarren @washingtonpost .@PeteButtigieg says 80-90 percent of Republicans want universal background checks. #DemDebate. There certainly is wide support for background checks. The questions we see, however, focus on NRA members. Not political party. https://t.co/5wwym461CK",PolitiFact
0,0,2019-07-31 01:00:05,@KJ_Jeller @cenkuygur @JohnDelaney @BernieSanders @ewarren @GOP Purity tests are what lose elections. You might want to look at his record as Mayor of Denver and Gov. of Colorado.,C.M. Johnigan
1,0,2019-07-31 01:00:05,@brycetache @BernieSanders @ewarren @PeteButtigieg @amyklobuchar #notBernie. Sorry. Love @ewarren,Princess Carolyn
1,0,2019-07-31 01:00:04,"@KnolesMichael @NaveThaShade @JamesRobichaux @AndrewYang @ewarren Wait, what? Then why are you supporting Yang?! That's, like, his one big idea.",CC
0,0,2019-07-31 01:00:04,@Olivia4FL @SFdirewolf @ewarren Not Eddie. Ady. @AdyBarkan,NYEMSMom
0,0,2019-07-31 01:00:04,@jlund04 @ewarren Immigration is a civil violation. Trump has criminalized it with zero tolerance.,RACISM IS ARROGANT
0,0,2019-07-31 01:00:04,"@DemocalypseNow @SenSanders @ewarren I still don't know where the money is coming from since we have been paying towards it for years and not getting it. Oh yes he is going to raise my taxes, like I haven't been paying for it up to now.",MagS
3,1,2019-07-31 01:00:04,Medicare for all because @ewarren has us feeling WEAK wth these thorough policy proposals https://t.co/CDLXf4E0be,Pitt for Warren
0,0,2019-07-31 01:00:03,"@ewarren Er, it's not a crime to come to this country. We've got ports of entry all set up to receive people fleeing oppression. Show up on a whim, and border patrol will just turn you around, no harm, no foul. 

Sneak in, and that's a crime. 

You aren't advocating for that, are you?",Robert Lawton
0,0,2019-07-31 01:00:03,@peterdaou @ewarren @BernieSanders YEP EXACTLY one GD Republican talking point gotcha question after another,Rachel
1,0,2019-07-31 01:00:03,This debate is like an 80s kung fu flick. @SenSanders and @ewarren are the good guys and everyone else on stage are the faceless goons getting styled on. #DemDebate #DemDebate2,ZottSA
0,0,2019-07-31 01:00:03,@Alyssa_Milano @ewarren You are NUTS!,Barry Virshbo
0,0,2019-07-31 01:00:02,@ewarren Isn't @ewarren on the debate stage right now? It would be cool if candidates were live tweeting answers while on stage during the debate #LvR #IKnowIKnow #DemDebate,LeftvsRightIQ
0,0,2019-07-31 01:00:02,"@wihorne @ewarren I've been asking that a lot...we need like, four at a time...",Ethan Zook
1,0,2019-07-31 01:00:00,"I want a photo with @ewarren !!

But actually... what I really want more than that is to WORK for Elizabeth, our Future President! #grassroots #Warren2020 https://t.co/fmrLAKdhhb",Maeve Olson
0,0,2019-07-31 01:00:00,@FSU1E @puptaylor @ewarren Like he's been living in all of our heads. I like that her main goal is to destroy him.,Lara
0,0,2019-07-31 01:00:00,@dietotaku @ewarren @AdyBarkan because sometimes people prefer private coverage because it can provide better coverage and people like options. my mom would choose private over public for the sole fact of her providers that are in our network.,ava💫
0,0,2019-07-31 00:59:59,@MidModMum @ElieNYC @BernieSanders @ewarren US unions started providing Health ins the 1800s. What evolved is a system that made ins. a job benefit instead of trying to to cover the entire nation. Since then there have been expansions but it still has gaps. Moving to a NHS would reorganize an enormous 30% of the economy,trev
2,0,2019-07-31 00:59:59,"SO ANNOYED by all these detractors who are not even polling at 1% taking time away from THE FRONTRUNNERS @ewarren @BernieSanders by telling them all the ways progressive ideas won't work. Drop out already!

#DemocraticDebate",Diana Moreno
3,1,2019-07-31 00:59:59,"@marwilliamson We want to make sure ALL  the #FemaleCandidates are getting #FairTime #FairSpeech  #DemocraticDebate
@CNN @ewarren @amyklobuchar #DemDebate2",CaliLili™🧜🏾🧜🏼‍♀️🧜🏽‍♀️🏄🏼‍♀️🏄🏾‍♀️🦀🎬🎼🏝️
0,0,2019-07-31 00:59:58,Team @ewarren: https://t.co/d1RaE7kbiS,Now The Work Begins
0,0,2019-07-31 00:59:58,"@AprilDRyan @CNN @ewarren sounds like this begging 
Elton John - Bennie and the Jets https://t.co/2gwnE4aYYI via @YouTube",SSGOlmeda
0,0,2019-07-31 00:59:58,"@1AmericaLover @Alyssa_Milano @ewarren Who, Trump and Melania? Damn, you're 100% correct!",Impeach Donald and Imprison the Trump Cult!
1,0,2019-07-31 00:59:58,@KodiGaddis @PeteButtigieg @ewarren @BernieSanders They are the only ones killing it,Laura
0,0,2019-07-31 00:59:57,"@ewarren We need the American people to understand how small of a part “decriminalizing border crossing” is in an effective immigration policy. Thanks for nothing, @CNNPolitics",Andrew Tyler
0,0,2019-07-31 00:59:57,#DemDebate so far I like @ewarren and @amyklobuchar .,Elaine Hopper
0,0,2019-07-31 00:59:57,"@AdyBarkan @ewarren 1/2 Love EWarren, BUT, I have heard not ONE politician slam the healthcare industry for what they charge us. The PROBLEM begins in the dr office and the hospitals, they are allowed to RAPE us and they expect us to BUY INSURANCE to get actual healthcare. FUCK THAT!",rfrazier
0,0,2019-07-31 00:59:57,"@citygirlvip @SenSanders @ewarren Yes...

Let's just all pay into that program so we can have it now, right?

I hear it's great and it'll be even better!

Imagine the power we'll have to negotiate healthcare and thus lower our costs!",Democalypse 2020
0,0,2019-07-31 00:59:57,@BTaubs @ewarren @WaffleHouse She would be so fun at the Waffle House.,Linus Lee
0,0,2019-07-31 00:59:56,@ewarren Let me help SHUT UP,Melanie ciotti
0,0,2019-07-31 00:59:56,@SenWarren what say you? You never addressed this. @ewarren #Warren2020 #warren https://t.co/9IUbXAKI3U,Randy Abbonizio
1,0,2019-07-31 00:59:56,"@AprilDRyan @CNN Yes, I can’t afford my healthcare even with employer sponsored health insurance. It’s ridiculous! @ewarren @BernieSanders",Niñosaurio’s Tuiterverse
0,0,2019-07-31 00:59:56,Just donated $5 to @TeamWarren @ewarren because it’s clear she’s the only one on this stage fighting for what this country actually needs.,Kenzie Hyer
0,0,2019-07-31 00:59:55,"""Our health care system works for the rich &amp; no one else. That's why we need Medicare for All &amp; why we'll fight for all to have access to health care they need.""
-@ewarren @SenWarren #Warren2020 #DemDebate",Michael Toland
0,0,2019-07-31 00:59:53,@ewarren How can you debate and tweet at the same time? What sorcery are you using?,Tower
0,0,2019-07-31 00:59:52,"@eorlins @ewarren Agreed. If only they could get past their egos. 
We need to hear more from those with the best chance.",Lovehersports50
1,0,2019-07-31 00:59:52,"@johncardillo @ewarren They can't help it... lying, cheating and playing victim for the cameras comes naturally to the left.",City hick
0,0,2019-07-31 00:59:52,"@VickiDzin @ewarren @realDonaldTrump @HillaryClinton @BarackObama #QAnon posted force of nature wiki link, later that day Trump posts ""TRUTH IS A FORCE OF NATURE!""
Do you believe in coincidence?
How many coincidence before mathematically impossible? Well, I dunno either, but there are HUNDREDS at this point, I'd say we're there. 
#WWG1WGA https://t.co/pDpvouyjG8",leg bad
0,0,2019-07-31 00:59:52,@cenkuygur @BernieSanders @ewarren Trump will destroy all of these chumps. It may be your wet dream team but they have ZERO chance,Trucker
0,0,2019-07-31 00:59:51,@dcexaminer @realDonaldTrump @BarackObama @BernieSanders @ewarren @ewarren is wrong almost every time she opens her mouth.,Wally And Will
0,0,2019-07-31 00:59:51,"@BernieSanders Liz @ewarren 's contribution to healthcare in America? Professor Liz was the litigation whiz for Harvard Law School 'in alumni. Skilled chiselers in Suits nickeled &amp; dimed good doc's. Malpractice. A Billion Dollar Baby. Liz, is also a proud enrollee in the Oklahoma Hall of Fame.",Paul V. Condlin
0,0,2019-07-31 00:59:50,@Alyssa_Milano @ewarren So is @PeteButtigieg,Mamie4Pete
0,0,2019-07-31 00:59:50,"@ewarren  for you, as a supporter.
#ADA #ChangeTheDebate 
@TheDemocrats https://t.co/06JZCzrOav",SunriseBuffaloNY
0,0,2019-07-31 00:59:50,I love @ewarren!,J-Dawg
0,0,2019-07-31 00:59:50,"@ewarren My premium increased so high over two years now, unfortunately. Not only that, I avoid visiting some doctor for a checkup as well. Having a health insurance is costly.",Greg #BanAssaultRifles🇺🇸
1,0,2019-07-31 00:59:50,@1IronMan2020 @sewpersists @ewarren I thought that was a strong moment for her.,#Save America🆘#resister
0,0,2019-07-31 00:59:49,@AuthorKimberley @ewarren @realdonaldtrump’s TINY hands...,"Egad, Bad Vlad"
0,0,2019-07-31 00:59:48,"Also really happy @ewarren is talking about immigration reform beyond DREAMers, and focusing on all undocumented people contributing to America’s Econ, society and culture, apologies for not including her earlier.",Stefan Abarbieritei
1,0,2019-07-31 00:59:47,"@Alyssa_Milano @ewarren She is standing up there stumbling and not knowing how to respond. Another Hillary, who loves the power, but can never win.",Atruebeliever
0,0,2019-07-31 00:59:47,"@ewarren Fake Indian:  Rules Matter!

Intelligent People:  What about the 40 million ILLEGALS Democrats have imported?

Fake Indian: Uhhhhh....Uhhhhh......Uhhhhhh",Modern Democrat2
1,0,2019-07-31 00:59:45,@minyoung_sohn @NicGarcia @Hickenlooper @bernie @ewarren Where is this?,Cindi Andrews
0,0,2019-07-31 00:59:45,@HowieCarrShow @ewarren It will fix one things for democrats and that is an endless supply of votes from a perpetually fled Central America.,Traderpro
0,0,2019-07-31 00:59:45,@ewarren Are you tweeting from your little podium?,Beth J
1,0,2019-07-31 00:59:45,"Health care for all!  Meet @BernieSanders running mate.
Her name is @ewarren  They have no clue how to https://t.co/dV7cd4JVtP https://t.co/Kb1vw8Aq6N",David Knight
4,1,2019-07-31 00:59:44,"@AshleySpivey @ewarren The time limit is insane, too. Every candidate is getting interrupted in the middle of an important thought. It’s really disjointed.",Eliza Orlins
1,0,2019-07-31 00:59:44,"@SaraGonzalesTX @ewarren Can't trust government unless they're the ones running it.

Bold move cotton. https://t.co/ACxJqRbjqV",Jason R. Hollifield
0,0,2019-07-31 00:59:42,"@ewarren , @PeteButtigieg , and @amyklobuchar are the only three that should be on that stage. #DemocraticDebate #DemDebate",JazzyDog
0,0,2019-07-31 00:59:42,"@BlkGrlBrilliant @ewarren I feel like GOP might try roast Mayor Pete over saying he cried talking to that kid about school safety, like they tried to roast Barack after he cried over Sandy Hook

But crying because a child is afraid for their life at school seems like a reasonable reaction imho",Barred and Boujee
0,0,2019-07-31 00:59:42,@Alyssa_Milano @ewarren You drunk?...again?,🇺🇸 Geez...'Merica! 🇺🇸
0,0,2019-07-31 00:59:41,@ewarren It shouldn’t be a crime to try to find honest work to feed your family. The conversation does not end at asylum or dreamers,"Diegö, esq."
2,0,2019-07-31 00:59:41,STOP. IDOLIZING. US. STOP. CRIMINALIZING. US. HUMANIZE. US. #Immigration #DemDebate @ewarren @BernieSanders @BetoORourke @marwilliamson,Karol Ruiz
0,0,2019-07-31 00:59:40,I wish @ewarren would stop trying to butt into everyone else's conversations. Jesus she is annoying.,Happy Sandwich
0,0,2019-07-31 00:59:40,Watching the debate with the volume off at work really highlights the strong side eye work @BernieSanders and @ewarren have going on. #coordinatedeffort? #fuckjohndelaney #DemDebate,Sarah Budd
1,0,2019-07-31 00:59:40,@ewarren Explain the alternative clearly so people understand. Republicans have been obfuscating this and it needs to be clarified.,Cosima
